order_id,customer_id,date_of_purchase,nearest_warehouse,cart,order_price,delivery_charges,customer_latitude,customer_longitude,discount,order_total,season,is_premium_delivery,nearest_distance,customer_feedback,satisfied_customer
ORD325824,ID0356098373,2019-09-03,Docklands,"[('Toshika 750', 1), ('iStream', 2)]",4620,81.52,-37.8209865,144.9904652,25,3546.52,Spring,False,1.2932,good phone like the phone,True
ORD369724,ID0250933637,2019-11-17,Docklands,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,93.0,-37.8233445,145.00601630000003,5,2829.0,Spring,True,1.7627,unhappy i've purchased this phone not a month yet and so far im very disappointed. the phone is not turning on and if it does come on it shuts down soon after. extremely disappointed with purchase,False
ORD174881,ID3394653902,2019-11-20,Richmond,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",9270,78.63,-37.8201205,144.9400868,15,7958.13,Spring,False,1.0316,perfect perfect,True
ORD430369,ID0844418826,2019-08-14,Richmond,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",14120,60.25,-37.8197321,144.9467771,10,12768.25,Winter,True,0.7862,"very bad received the equipment and never lit, i thought it came fully discharged and discarded with other chargers actually burnt wine team, plus it did not bring handsfree or a user's manual, i am very upset about the teasing after me to trust in you",False
ORD422491,ID0781093236,2019-02-04,Richmond,"[('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",13775,77.97,-37.802889,144.9476755,10,12475.47,Summer,False,1.0905,great phone i previously had a z5 and this right here is the best upgrade i've ever made. the oled screen looks amazing and it also works with canadian carriers. i'm with bell and everything seems to be working fine. love this phone. toshika definitly stepped their game up.,True
ORD466591,ID3281123496,2019-10-25,Richmond,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,64.29,-37.80511129999999,144.95781630000005,0,17654.29,Spring,False,1.2657,i already had an ipad and just bought this to see what all the fuss was about. haven't used it hardly ever.,False
ORD322196,ID4520380520,2019-08-12,Richmond,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,67.08,-37.81174229999999,144.95630559999995,5,6631.58,Winter,False,0.8189,100% recomendable todo super bien teléfono nuevo sellado,True
ORD457628,ID3281122850,2019-08-17,Richmond,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,67.63,-37.8052899,144.9579013,15,5856.13,Winter,False,1.2582,"phone still looks brand new the phone arrived sooner than expected, looks great no scratches on screen (still in excellent condition) works great 👍. bought as a gift & was so blown away by the condition of this phone that i'm now looking forward to getting myself one",True
ORD344394,ID1350268202,2019-01-03,Clayton,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",3885,75.21,-37.82355670000001,144.9690441,0,3960.21,Summer,True,0.5541,"do not purchase, waste if money! do not purchase! after a week the battery will not hold a charge! once the battery completely died the phone will not charge at all! waste of money!",False
ORD468416,ID0591219530,2019-09-17,Richmond,"[('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('Alcon 10', 1)]",20480,65.92,-37.8245038,144.9470991,5,19521.92,Spring,False,1.317,worked for about two weeks. then died. bought this for an emergency occasional use phone. the phone seemed fine for it's limited purpose until it simply died and would no longer take a charge after only about two weeks. now it's an attractive paper weight. next time i think i'll spend a little more for something that will actually work.,False
ORD295790,ID2935371906,2019-01-05,Docklands,"[('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",15495,103.03,-37.8251949,144.99260869999995,10,14048.53,Summer,True,1.7075,"five stars nice and cheap, reliable phone. loved.",True
ORD392536,ID5457984809,2019-02-22,Richmond,"[('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Alcon 10', 2)]",27935,98.64,-37.8219186,144.9375504,0,28033.64,Summer,True,1.3266,five stars perfect gift love it,True
ORD150395,ID0711331416,2019-12-08,Richmond,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 2)]",19060,80.49,-37.80716,144.95652969999998,25,14375.49,Summer,True,1.0339,no es muy eficiente salio defectuoso tengo mucho problema con la red todo el tiempo se desconecta y el wifi se desconta simpre no tiene buena conexión,False
ORD063873,ID1277988758,2019-05-08,Docklands,"[('Alcon 10', 1), ('iStream', 2), ('Thunder line', 1)]",11430,52.33,-37.8143354,145.0116614,5,10910.83,Autumn,False,1.5235,used it was used and screen was scratched.,False
ORD217801,ID0174801866,2019-10-26,Clayton,"[('Universe Note', 2), ('pearTV', 1)]",13210,74.5,-37.815048,144.9652961,25,9982.0,Spring,False,0.544,"s8 glory replacement phone working like a dream, first one had a charging issue somehow but new one is brand spanking new the way i like",True
ORD421399,ID0711761743,2019-02-16,Richmond,"[('Lucent 330S', 1), ('iAssist Line', 2), ('iStream', 2), ('pearTV', 2)]",18600,74.03,-37.8149016,144.9448282,5,17744.03,Summer,True,0.3168,waste service after1 month it started everyday update from lucentrola regarding security. when i install them currently play store is not opening due to to application crash. there is no use of android without playstore.,False
ORD000016,ID1283637395,2019-10-10,Richmond,"[('iStream', 1), ('iAssist Line', 1)]",2375,81.75,-37.801975,144.95715790000003,5,2338.0,Spring,False,1.4851,nice reader. almost perfect for what i want/need. good bargain,True
ORD067808,ID4520380515,2019-01-11,Richmond,"[('iStream', 2), ('iAssist Line', 2)]",4750,73.37,-37.8116941,144.95633769999995,25,3635.87,Summer,False,0.8224,"good for a year until.... great cell reception no matter where i was, sadly this phone is only as good as the pricey mods you can attach to it , lasted about a year before it got stuck in the constant boot loop and i had to get it replaced.",True
ORD197496,ID0092137440,2019-09-26,Richmond,"[('pearTV', 1), ('iStream', 2), ('Lucent 330S', 1)]",7840,106.4,-37.8225585,144.9501314,10,7162.4,Spring,True,1.1329,"great phone! this phone is great! i just need a phone, i don't want to surf the web or use it as a pda. i just need a phone! this one has reception where none of the others in the past ever did!",True
ORD467745,ID1463620812,2019-11-29,Docklands,"[('Olivia x460', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",3880,104.98,-37.8167964,145.00726830000005,25,3014.98,Spring,True,1.3013,great for the price phone came in perfect working order. maybe the battery could be better.,True
ORD370595,ID0313278062,2019-12-27,Clayton,"[('iStream', 1), ('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",22100,83.54,-37.8098076,144.96178830000005,0,22183.54,Summer,True,1.1928,disappoint no unlock,False
ORD487981,ID6245731084,2019-08-23,Clayton,"[('iStream', 2), ('Thunder line', 2)]",4660,79.31,-37.81021679999999,144.97797580000002,0,4739.31,Winter,True,1.1911,five stars works good,True
ORD372340,ID0493873689,2019-05-09,Docklands,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1), ('Olivia x460', 2)]",19580,69.55,-37.8000781,145.01048909999997,25,14754.55,Autumn,False,1.7377,nice phone for the price so far so good nice phone only have it some days now.,True
ORD371227,ID0746912859,2019-01-12,Clayton,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 1)]",14145,78.38,-37.8246995,144.98470780000005,10,12808.88,Summer,False,1.496,"fantastic phone this is a great phone, runs smooth and fast, awesome camera, fantastic battery life (2-3 days on a charge), and feels good in your hand. i have friends and family using the latest alcon and universe devices, and i'd take the mate 10 pro over them no question, if i had to buy another.",True
ORD304977,ID0579411839,2019-01-14,Clayton,"[('iStream', 2), ('pearTV', 1), ('Thunder line', 1), ('Alcon 10', 2)]",26690,88.74,-37.8221633,144.9681243,10,24109.74,Summer,True,0.4166,"five stars i just love this phone, it was a good buy after all",True
ORD353376,ID5957906940,2019-04-27,Clayton,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,85.52,-37.8000597,144.9746291,15,11365.02,Autumn,True,2.1111,"five stars good deal,",True
ORD026372,ID0060653731,2019-03-06,Richmond,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",13265,78.9,-37.8145317,144.9382023,10,12017.4,Autumn,True,0.8067,"simple to use, worked well right out the box after charging i am new to this type of phone so i have nothing to compare it to. camera seems good. everything seems easy to use.",True
ORD144518,ID0591430819,2019-03-22,Clayton,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,63.47,-37.81745720000001,144.967618,15,4814.97,Autumn,False,0.212,awesome product!,True
ORD050533,ID4804868833,2019-08-24,Richmond,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",27770,83.59,-37.7990373,144.93262190000004,0,27853.59,Winter,True,1.9795,good tablet. gave as gift and person enjoys it. recommend,True
ORD370297,ID4391708628,2019-03-07,Clayton,"[('Toshika 750', 2), ('Alcon 10', 1), ('pearTV', 1)]",23900,66.95,-37.8234221,144.9571591,0,23966.95,Autumn,False,1.2149,good cellphone i bought this to my sister she love it,True
ORD229606,ID6125904516,2019-11-12,Richmond,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",23160,107.07,-37.8066263,144.9615746,5,22109.07,Spring,True,1.4424,good cuality good phone exelent,True
ORD018989,ID4884440908,2019-12-14,Richmond,"[('Toshika 750', 1), ('pearTV', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",20440,102.09,-37.7999204,144.934833,0,20542.09,Summer,True,1.7814,would get another phone got my loved it looks brand new only thing charger did not work had to buy another charger. but phone is perfect .,True
ORD426260,ID0387921006,2019-09-04,Clayton,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Thunder line', 2)]",22350,84.64,-37.82059520000001,144.9635094,0,22434.64,Spring,True,0.576, ,False
ORD450183,ID4085902089,2019-08-17,Richmond,"[('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",22735,68.25,-37.8255456,144.95152969999995,5,21666.5,Winter,False,1.4856,arrived in timely manner liked for a gift,True
ORD011024,ID2347007239,2019-07-19,Richmond,"[('Toshika 750', 1), ('Olivia x460', 2), ('pearTV', 2)]",19390,75.23,-37.8166521,144.9504549,0,19465.23,Winter,True,0.5337,"four stars the phone's shape is nice in the hands, and the white color is nice.",True
ORD438670,ID0207085804,2019-08-02,Docklands,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('pearTV', 1)]",14315,82.77,-37.8104815,145.015893,5,13682.02,Winter,True,1.8178,bought this for my 9 year old godson and he loves it. he would play it for hours on end if his parents would let him. he mostly plays games on it but he also uses it to watch videos and read books.,True
ORD005380,ID0579393052,2019-10-27,Clayton,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('Olivia x460', 2)]",9700,103.54,-37.8203076,144.9588982,25,7378.54,Spring,True,0.956,"xp lumia 920 i love my lumia 920. i'm a devoted fan of the windows phone. i had a olivia before the lumia, and while it was great, the xp was a gigantic upgrade. the features that are integrated with the xp as opposed to any other brand (gps/drive, music, photo editing, etc) are vastly superior.",True
ORD386486,ID0781092668,2019-10-13,Richmond,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 1)]",14850,80.2,-37.8023054,144.94253369999996,25,11217.7,Spring,False,1.2211,satisfied with the purchase,True
ORD197567,ID0746922193,2019-08-12,Clayton,"[('Alcon 10', 1), ('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 1)]",21170,66.81,-37.8237935,144.98268240000004,25,15944.31,Winter,False,1.2916,it's okay good,True
ORD186879,ID0282825751,2019-05-22,Richmond,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,65.4,-37.8018202,144.95327880000005,0,19190.4,Autumn,True,1.3258,this phone didn’t work in usa don’t buy it i just know that now this phone didn’t work in usa don’t buy it i just know that now,False
ORD010255,ID0598400063,2019-06-09,Clayton,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 1)]",16720,75.07,-37.8139879,144.9645471,0,16795.07,Winter,True,0.6758,great unlocked phone good as promised. would like to recommend.,True
ORD047402,ID0560997116,2019-03-26,Richmond,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,80.13,-37.8106913,144.9364149,25,5255.13,Autumn,True,0.9626,"this is my 3rd thunder and with the built in hub it works great !  now i have an thunder in the family room, my bedroom and my home office.",True
ORD147323,ID2181275331,2019-03-30,Clayton,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",12630,65.77,-37.8093604,144.9643574,5,12064.27,Autumn,False,1.1249,"this was a gift and they love it! its compact, they can surf the web, play games check emails etc",True
ORD230558,ID0709971533,2019-04-01,Richmond,"[('Thunder line', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",6015,80.87,-37.8145236,144.9350789,0,6095.87,Autumn,True,1.0744,upgraded from 4 to 8 simply super! reach look excellent finish,True
ORD491607,ID6167357873,2019-11-24,Clayton,"[('pearTV', 1), ('iStream', 1)]",6460,100.11,-37.815109,144.97495880000002,25,4945.11,Spring,True,0.6138,"great working with, and true to his/her word when i first bought my phone the battery did not last, then when contacted him about the battery him/her sent me one for free. thank you again so much.",True
ORD122344,ID0443288635,2019-02-16,Docklands,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,79.93,-37.8206612,145.00451919999998,0,7249.93,Summer,False,1.441,great phone! yes it is... great phone!,True
ORD284081,ID4952477290,2019-08-16,Richmond,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",22360,76.5,-37.8088656,144.9541855,0,22436.5,Winter,True,0.7559,cell perfecto,True
ORD100653,ID6167440971,2019-03-30,Clayton,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,64.05,-37.8152555,144.9637145,25,2546.55,Autumn,False,0.6337,great phone this is an easy to use phone has great features like texting and sending pictures uses too many minutes to use to log onto internet,True
ORD416591,ID0580321413,2019-09-09,Richmond,"[('iStream', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",6360,105.72,-37.8053753,144.9347304,10,5829.72,Spring,True,1.3555,good product very good,True
ORD438010,ID0711331314,2019-09-15,Richmond,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13130,79.36,-37.8068427,144.9569939,25,9926.86,Spring,False,1.0877,i love my inferno! does all that i need it to and more!!!! however only four stars because i can't get rid of the ads on my lock screen unless i pay $15. it does have a lot of glare but i don't mind the glare too much! speed is great lots of storage!;,True
ORD449587,ID0060096370,2019-04-13,Clayton,"[('Candle Inferno', 1), ('pearTV', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",18730,50.6,-37.8186225,144.9817465,0,18780.6,Autumn,False,1.0724,garbage collection the delivered product is in a locked state. it becomes useless. garbage. even dc-unlocker could not release it. it seems that there will be no use of digico_us in the future.,False
ORD442179,ID4893628993,2019-09-18,Richmond,"[('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",18630,107.08,-37.81131110000001,144.92944719999997,15,15942.58,Spring,True,1.5571,five stars great phone....even if it's outdated...love it...,True
ORD060216,ID3321892792,2019-05-21,Richmond,"[('Toshika 750', 2), ('iStream', 1), ('Candle Inferno', 2)]",9650,87.53,-37.7889148,144.9378629,0,9737.53,Autumn,True,2.7659,it's their first phones and they do like them. need a front camera to take selfies i bought these phones for my two grandchildren. it's their first phones and they do like them. need a front camera to take selfies.,True
ORD103127,ID0577456447,2019-12-12,Docklands,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 1)]",3465,100.26,-37.8231775,144.9884654,10,3218.76,Summer,True,1.5834,"galazy s4 i love my s4, i'm still learning about all the different things it can do. thank you for having it available at an affordable price",True
ORD460792,ID0991978033,2019-08-29,Clayton,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",1960,60.78,-37.8198468,144.9670168,15,1726.78,Winter,False,0.2628,me encanta esta super,True
ORD490030,ID0634783565,2019-10-02,Richmond,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",2885,77.72,-37.8132486,144.9371562,25,2241.47,Spring,False,0.8741,i like my lumia 640 better not really what i wanted. i like my lumia 640 better. it had some things that i liked.,True
ORD319893,ID0107156475,2019-01-28,Clayton,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,80.32,-37.8273533,144.9819541,5,6378.82,Summer,False,1.4629,good quality good quality,True
ORD440467,ID0846540135,2019-06-28,Docklands,"[('Alcon 10', 1), ('pearTV', 1), ('Universe Note', 2)]",22160,75.93,-37.8046743,144.9931465,10,20019.93,Winter,True,0.6202,ok phone i loved the style of this phone but the volume was not loud enough even when i turned it alll the way up i also could not hear the text messages i got,True
ORD486509,ID5080636820,2019-08-19,Clayton,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1)]",4555,65.83,-37.8070375,144.9764039,5,4393.08,Winter,True,1.4207,one star came without the earbuds.,False
ORD430083,ID0356099074,2019-01-07,Docklands,"[('iStream', 1), ('Olivia x460', 1), ('Universe Note', 1)]",4825,61.42,-37.8216454,144.99449130000005,0,4886.42,Summer,False,1.2984,false advertising i bought the phone expecting tht it would be unlocked as advertised and was very disappointed tht it wasn't. had to wait a whole 20 days to get it unlocked and paid a whole lot more. tht was not cool but i got it to work and the data service still had issues,False
ORD086384,ID0827020189,2019-04-19,Richmond,"[('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Toshika 750', 2)]",37890,63.78,-37.8181701,144.9503585,5,36059.28,Autumn,False,0.6768,it's an at&t prepaid phone i've only had the phone for a couple of days and i didn't realize that it was an at&t prepaid phone but it is working perfectly as described and i am happy :),True
ORD045585,ID0591408082,2019-10-15,Clayton,"[('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 2)]",18210,74.82,-37.8216037,144.961309,25,13732.32,Spring,False,0.7984,great phone its a very good phone take an amazing pics and fast,True
ORD188894,ID0247298486,2019-11-28,Richmond,"[('Lucent 330S', 1), ('iStream', 2), ('iAssist Line', 2)]",5980,85.24,-37.7992645,144.96078290000003,15,5168.24,Spring,False,1.919,"my mi... little smaller than expected, but so far nice phone. quick setup n transfer from the old phone was easy.",True
ORD046607,ID0710033525,2019-01-12,Richmond,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,92.96,-37.8157144,144.9381885,25,9392.96,Summer,True,0.8512,liked 100%,True
ORD179401,ID0092141618,2019-11-17,Richmond,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,76.1,-37.8189026,144.9471781,0,15156.1,Spring,False,0.6935,five stars best phone 2018,True
ORD407175,ID4746122984,2019-03-31,Clayton,"[('Thunder line', 1), ('pearTV', 1)]",8490,64.5,-37.8124393,144.9734909,0,8554.5,Autumn,False,0.7678,five stars best phone i've ever used,True
ORD241896,ID0576860104,2019-05-15,Docklands,"[('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",15495,82.69,-37.8247565,144.9886916,5,14802.94,Autumn,True,1.7408,love that you can use your cell phone to call thunder or line. you can also use thunder and line as intercoms.,True
ORD319409,ID3954626865,2019-12-04,Clayton,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",18450,61.78,-37.82508120000001,144.956932,25,13899.28,Summer,False,1.3238,worthless the battery cycles and won't stay on for more than a few minutes and it doesn't want to detect my sim card. don't get it from edge cellular.,False
ORD279222,ID0846567653,2019-07-09,Clayton,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",6540,63.54,-37.823277,144.9700222,25,4968.54,Winter,False,0.5228,very easy to use. this is a nice phone i switch from a microsoft phone to an android phone and i love it.,True
ORD129416,ID0582560135,2019-08-01,Clayton,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,77.05,-37.8215318,144.9792292,10,23963.05,Winter,True,0.9117,go for it a steal arrived in perfect tip top condition not a single scratch nothing it looks brand new and the battery life is at 98% literally brand new condition and arrived with a charging cable and wall charger i'm impressed!,True
ORD460773,ID6141796421,2019-10-20,Clayton,"[('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 2)]",10270,71.86,-37.8175238,144.9683659,0,10341.86,Spring,False,0.1584,tammy. some stuff would like some points please.,True
ORD203275,ID0128891639,2019-01-26,Docklands,"[('iStream', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",20425,99.09,-37.79926470000001,145.0055896,5,19502.84,Summer,True,1.5023,five stars excelent thank you,True
ORD292710,ID0131107544,2019-09-20,Richmond,"[('Thunder line', 1), ('pearTV', 2), ('iAssist Line', 1)]",17025,101.58,-37.8143884,144.95878019999995,10,15424.08,Spring,True,1.0475,for the money the candle inferno is the best tablet on the market. i wish i didn't buy my i pad already i would have got one of these for myself.,True
ORD025473,ID0060097600,2019-10-07,Richmond,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",16270,57.64,-37.81513270000001,144.9449192,10,14700.64,Spring,False,0.3327,not unlocked would not activate on t mobile network,False
ORD363838,ID1350268202,2019-05-07,Clayton,"[('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",19300,79.27,-37.82355670000001,144.9690441,10,17449.27,Autumn,True,0.5541,good phone great phone. great touch. great everything.,True
ORD450150,ID1463620503,2019-05-30,Docklands,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,66.21,-37.8168831,145.0073361,15,16322.46,Autumn,True,1.3118,doesn't work doesn't work for verizon prepaid,False
ORD180171,ID2936341078,2019-02-10,Clayton,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",6775,88.28,-37.8186761,144.96716740000005,5,6524.53,Summer,True,0.2098,perfect fast phone perfect,True
ORD316370,ID1713460557,2019-02-25,Clayton,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",4115,77.4,-37.8077167,144.9710681,15,3575.15,Summer,False,1.2183,beautiful all the way around. the phone is in excellent condition but it doesnt come with earphones...thats ok....the touch pad is a little unsensitive...need to double tap...beautiful pics...beautiful camera results...sound quality excellent...shipping was timely....all good!!,True
ORD214218,ID0253027681,2019-07-22,Richmond,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,64.28,-37.8163438,144.94261980000005,25,15334.28,Winter,False,0.5657,"good replacement phone an ""older"" phone but like new",True
ORD127893,ID0575430811,2019-04-23,Clayton,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,66.34,-37.8208316,144.9825545,25,5121.34,Autumn,False,1.1702,good value. phone works great. no defects found. this is the verizon version of the 2xl. packaging was poor but phone arrived in great shape.,True
ORD128157,ID0411688750,2019-04-13,Clayton,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 1), ('Toshika 750', 1)]",6925,77.17,-37.8213234,144.97100590000005,25,5270.92,Autumn,True,0.3296,like new! excellent phone like new with all accessories.,True
ORD342303,ID3360746852,2019-05-12,Docklands,"[('pearTV', 1), ('Olivia x460', 2)]",8760,65.32,-37.8047029,144.9932568,5,8387.32,Autumn,False,0.6143,five stars it is a great phone and it is a real pleasure to use and have,True
ORD139649,ID1496246590,2019-08-06,Clayton,"[('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",29980,79.02,-37.82668220000001,144.980468,5,28560.02,Winter,True,1.316,"good mobile good mobile, i like alcon",True
ORD490793,ID0579486396,2019-08-05,Richmond,"[('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",10895,49.72,-37.8169204,144.9510756,15,9310.47,Winter,False,0.5896,misleading description- doesn't work with at&t i am very disappointed. the phone didn't work with at&t. tried everything. sending it back.,False
ORD277384,ID1560149543,2019-02-08,Richmond,"[('Candle Inferno', 2), ('Thunder line', 1), ('Alcon 10', 1)]",11990,72.77,-37.815645,144.937896,5,11463.27,Summer,False,0.8719,"not a bad phone for the price great phone for the price, the camera is okay, nothing special, the screen is great, perhaps the only problem is the short battery life.",True
ORD049389,ID0245507258,2019-09-23,Richmond,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 1)]",14080,110.16,-37.7996751,144.9612477,25,10670.16,Spring,True,1.9101,i got myself 1 of these tablets and so far i love the way it works you can enlarge the print and change the lighting to make it easier to read. the only thing with it is you must have an digico account to use it.,True
ORD212799,ID1492150945,2019-11-19,Richmond,"[('pearTV', 2), ('iStream', 2), ('Universe Note', 1), ('iAssist Line', 2)]",20820,60.68,-37.8150314,144.9528897,5,19839.68,Spring,False,0.5753,"won't hold a charge would not hold a charge. charged all night, died within 20 min.",False
ORD279000,ID0652430415,2019-07-03,Clayton,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,82.57,-37.8055499,144.9756707,10,10063.57,Winter,True,1.5487,"excellent phone value of $1,000 or more excellent phone. it is value of $1,000 or more. the best phone in the market of 2019. great battery life. after register for sim card is 4g lte very fast, very responding, very smooth, every thing is excellent. i love it.",True
ORD296116,ID2020813873,2019-02-22,Richmond,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",26570,95.18,-37.8093125,144.9581717,10,24008.18,Summer,True,1.0456,thanks great purchase for a new phone. received as promised in new condition. excited to use it. thank you so much,True
ORD162598,ID0581778436,2019-06-27,Richmond,"[('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 1)]",6210,62.56,-37.8067612,144.938075,25,4720.06,Winter,True,1.029,i was so disappointed with this product not at all. i was so disappointed with this product.,False
ORD386822,ID6167413245,2019-07-16,Clayton,"[('pearTV', 2), ('Alcon 10', 1)]",21570,49.33,-37.8118765,144.9716191,25,16226.83,Winter,False,0.7697,can't use item i can't get this phone activated. came with two meid numbers.then it's international...🤔😠.i can't use this product at all.,False
ORD006609,ID3222703096,2019-01-21,Richmond,"[('Universe Note', 2), ('iStream', 2), ('Candle Inferno', 2)]",8060,97.36,-37.8014226,144.9469542,5,7754.36,Summer,True,1.2524,"replacement for drowned lumia 928 ordered refurbished xp lumia 928 after my old one took a dive. i was sweating it arriving before i left on vacation, but it arrived on time and i was able to get it set up at the local verizon store the afternoon before we left. this phone is great!",True
ORD374401,ID4362288151,2019-05-23,Richmond,"[('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('pearTV', 2)]",16890,70.57,-37.8012218,144.963274,10,15271.57,Autumn,False,1.9121,defect in camera what i don't like about this product is there is a defect in the camera like ink or something so whenever i use the back camera there is always something on my forehead. it really isn't anything major though but overall it is a great product.,True
ORD268221,ID5257193656,2019-12-19,Clayton,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,94.72,-37.8127872,144.9770046,5,1671.72,Summer,True,0.9207,"great phone for a good price. excellent battery life and memory. the lack of a microsd slot is a downside, but one could simply get the 128gb variant to address that, i suppose.",True
ORD247395,ID0095553961,2019-07-20,Richmond,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,71.02,-37.7988356,144.9358024,5,4479.02,Winter,False,1.8316,five stars great product!,True
ORD280719,ID1288940369,2019-04-14,Richmond,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,79.38,-37.81890679999999,144.9521333,15,4053.13,Autumn,True,0.8245,"i love this phone awesome phone, great relation price-quality, i'm really happy with this purchase",True
ORD345188,ID3146808065,2019-11-02,Docklands,"[('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 2), ('iAssist Line', 2)]",29160,101.94,-37.8146155,144.98940890000003,15,24887.94,Spring,True,0.7257,olivia s4 i will return with a detailed rating after i learn to use the product more readily. so far soooo good!,True
ORD346972,ID0137181160,2019-01-11,Clayton,"[('pearTV', 1), ('iStream', 2), ('Alcon 10', 1), ('Thunder line', 2)]",19920,65.15,-37.8046783,144.9646984,15,16997.15,Summer,False,1.6069,"device not working at all, after only 2 months seller response that he will not help, he suggest to go by my self and try fix it ! very bad support by the seller, very bad device. good seller is the one he help you when you have issue. and this one for sure are not good one.",False
